player.key,player.firstName,player.lastName,player.avatar,player.transferDate,player.transferRating,player.highSchoolRating,player.rating,player.starRating,player.transferRank,player.highSchoolRank,player.rank,player.rankTrend,player.institutionStatus,player.position,player.positionKey,player.eligibility.type,player.eligibility.years,player.stateRank,player.status,player.statusDate,player.transfer.source.institution,player.transfer.source.institutionKey,player.transfer.source.logo,player.transfer.source.defaultAsset,player.transfer.source.alternateAsset,player.transfer.source.lightAsset,player.transfer.source.institutionRootPath,player.transfer.destination,player.positionGroupKey,player.positionGroupName,player.positionRank,player.lastUpdateDate,player.transferCommitDateTime,player.weight,player.height,player.playerProfileUrl,player.startDate,player.endDate
46157183,Lajae,Jones,https://s3media.247sports.com/Uploads/Assets/195/1/13001195.jpeg,2025-03-24T13:14:00Z,0.9,,0.9,4,285,,285,,T,PF,34,Immediate,,10,Enrolled,,St. Bonaventure,24322,,https://s3media.247sports.com/Uploads/Assets/885/544/12544885.png,,https://s3media.247sports.com/Uploads/Assets/860/544/12544860.png,/college/saint-bonaventure,"[{'percentage': None, 'transferred': True, 'institution': 'Florida State', 'institutionKey': 24010, 'logo': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/191/522/11522191.png', 'alternateAsset': None, 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/191/522/11522191.png', 'institutionRootPath': '/college/florida-state'}]",10,Forward,53,2025-03-31T22:55:28Z,2025-03-31T22:55:00Z,220,6-7,https://247sports.com/player/lajae-jones-46157183/college-334631,,
46102961,Darren,Buchanan Jr.,https://s3media.247sports.com/Uploads/Assets/285/2/13002285.jpeg,2025-03-25T20:51:00Z,0.9,0.87,0.9,4,286,237.0,286,1.0,T,SF,33,Immediate,,5,Enrolled,,George Washington,24319,,https://s3media.247sports.com/Uploads/Assets/765/544/12544765.png,,https://s3media.247sports.com/Uploads/Assets/765/544/12544765.png,/college/george-washington,"[{'percentage': None, 'transferred': True, 'institution': 'Rutgers', 'institutionKey': 24035, 'logo': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/224/525/12525224.png', 'alternateAsset': None, 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/248/617/12617248.png', 'institutionRootPath': '/college/rutgers'}]",10,Forward,48,2025-04-07T22:34:42Z,2025-04-07T22:34:00Z,225,6-7,https://247sports.com/player/darren-buchanan-jr-46102961/college-334763,,
46157392,Butta,Johnson,https://s3media.247sports.com/Uploads/Assets/116/16/13016116.jpg,2025-04-01T17:13:00Z,0.9,,0.9,4,287,,287,,T,SG,32,Immediate,,14,Enrolled,,UAB,24059,,https://s3media.247sports.com/Uploads/Assets/341/544/12544341.png,,https://s3media.247sports.com/Uploads/Assets/341/544/12544341.png,/college/alabama-birmingham,"[{'percentage': None, 'transferred': True, 'institution': 'Clemson', 'institutionKey': 24008, 'logo': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/397/541/12541397.png', 'alternateAsset': None, 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/812/551/12551812.png', 'institutionRootPath': '/college/clemson'}]",9,Guard,71,2025-04-13T21:47:42Z,2025-04-13T21:43:00Z,180,6-4,https://247sports.com/player/butta-johnson-46157392/college-335217,,
46157497,Honor,Huff,https://s3media.247sports.com/Uploads/Assets/315/27/13027315.jpg,2025-04-06T01:53:00Z,0.9,,0.9,4,288,,288,,T,PG,31,Immediate,,10,Committed,,Chattanooga,24225,,https://s3media.247sports.com/Uploads/Assets/656/823/7823656.png,,https://s3media.247sports.com/Uploads/Assets/656/823/7823656.png,/college/chattanooga,"[{'percentage': None, 'transferred': True, 'institution': 'West Virginia', 'institutionKey': 24038, 'logo': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/39/543/12543039.png', 'alternateAsset': None, 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/41/543/12543041.png', 'institutionRootPath': '/college/west-virginia'}]",9,Guard,52,2025-04-12T14:52:03Z,,168,5-10,https://247sports.com/player/honor-huff-46157497/college-335546,,
46157648,Christian,Coleman,https://s3media.247sports.com/Uploads/Assets/853/31/13031853.jpeg,2025-03-31T19:53:00Z,0.9,,0.9,4,289,,289,,T,PF,34,Immediate,,15,Enrolled,,UAB,24059,,https://s3media.247sports.com/Uploads/Assets/341/544/12544341.png,,https://s3media.247sports.com/Uploads/Assets/341/544/12544341.png,/college/alabama-birmingham,"[{'percentage': None, 'transferred': True, 'institution': 'Oklahoma State', 'institutionKey': 24027, 'logo': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/781/529/13529781.png', 'alternateAsset': None, 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/781/529/13529781.png', 'institutionRootPath': '/college/oklahoma-state'}]",10,Forward,54,2025-04-26T18:02:03Z,2025-04-26T18:01:00Z,205,6-8,https://247sports.com/player/christian-coleman-46157648/college-335880,,
46157649,Latrell,Davis,https://s3media.247sports.com/Uploads/Assets/878/31/13031878.jpeg,2025-03-25T20:06:00Z,0.9,,0.9,4,290,,290,,T,SG,32,Immediate,,23,Enrolled,,San Jose State,24124,,https://s3media.247sports.com/Uploads/Assets/781/620/12620781.png,,https://s3media.247sports.com/Uploads/Assets/781/620/12620781.png,/college/san-jose-state,"[{'percentage': None, 'transferred': True, 'institution': 'San Diego State', 'institutionKey': 24082, 'logo': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/906/549/12549906.png', 'alternateAsset': None, 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/906/549/12549906.png', 'institutionRootPath': '/college/san-diego-state'}]",9,Guard,72,2025-04-15T21:28:06Z,2025-04-15T21:27:00Z,210,6-3,https://247sports.com/player/latrell-davis-46157649/college-335882,,
46102742,Quadir,Copeland,https://s3media.247sports.com/Uploads/Assets/423/724/12724423.jpg,2025-04-03T14:29:00Z,0.9,0.89,0.9,4,291,195.0,291,1.0,T,PG,31,Immediate,,10,Enrolled,,McNeese,24234,,https://s3media.247sports.com/Uploads/Assets/410/550/12550410.png,,https://s3media.247sports.com/Uploads/Assets/410/550/12550410.png,/college/mcneese-state,"[{'percentage': None, 'transferred': True, 'institution': 'NC State', 'institutionKey': 24015, 'logo': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/728/975/7975728.png', 'alternateAsset': None, 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/728/975/7975728.png', 'institutionRootPath': '/college/north-carolina-state'}]",9,Guard,53,2025-04-04T20:31:43Z,2025-04-04T20:31:00Z,200,6-6,https://247sports.com/player/quadir-copeland-46102742/college-324156,,
46131040,Guillermo,Diaz,https://s3media.247sports.com/Uploads/Assets/109/715/12715109.jpg,2025-03-25T20:53:00Z,0.9,0.89,0.9,4,292,178.0,292,1.0,T,PF,34,Immediate,,7,Committed,,Pittsburgh,24034,,https://s3media.247sports.com/Uploads/Assets/891/542/12542891.png,,https://s3media.247sports.com/Uploads/Assets/714/953/12953714.png,/college/pittsburgh,"[{'percentage': None, 'transferred': True, 'institution': 'San Francisco', 'institutionKey': 24350, 'logo': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/648/551/12551648.png', 'alternateAsset': None, 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/647/551/12551647.png', 'institutionRootPath': None}]",10,Forward,55,2025-04-15T14:19:19Z,2025-04-15T00:18:00Z,220,7-0,https://247sports.com/player/guillermo-diaz-46131040/college-288200,,
46110033,Ty-Laur,Johnson,https://s3media.247sports.com/Uploads/Assets/954/715/12715954.jpg,2025-03-24T19:59:00Z,0.9,0.9,0.9,4,293,118.0,293,,T,PG,31,Immediate,,17,Enrolled,,Wake Forest,24018,,https://s3media.247sports.com/Uploads/Assets/304/457/9457304.png,,https://s3media.247sports.com/Uploads/Assets/304/457/9457304.png,/college/wake-forest,"[{'percentage': None, 'transferred': True, 'institution': 'San Diego', 'institutionKey': 24222, 'logo': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/629/827/7827629.png', 'alternateAsset': None, 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/629/827/7827629.png', 'institutionRootPath': '/college/san-diego'}]",9,Guard,54,2025-06-11T16:56:10Z,2025-06-03T16:55:00Z,170,6-0,https://247sports.com/player/ty-laur-johnson-46110033/college-321595,,
46081293,Prince,Aligbe,https://s3media.247sports.com/Uploads/Assets/883/707/12707883.jpg,2025-04-09T15:46:00Z,0.9,0.89,0.9,4,294,140.0,294,1.0,T,PF,34,Immediate,,6,Committed,,Seton Hall,24310,,https://s3media.247sports.com/Uploads/Assets/972/546/12546972.png,,https://s3media.247sports.com/Uploads/Assets/972/546/12546972.png,/college/seton-hall,"[{'percentage': None, 'transferred': True, 'institution': 'Southern Illinois', 'institutionKey': 24186, 'logo': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/233/550/12550233.png', 'alternateAsset': None, 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/233/550/12550233.png', 'institutionRootPath': '/college/southern-illinois'}]",10,Forward,56,2025-06-11T16:56:50Z,2025-05-27T05:00:00Z,228,6-7,https://247sports.com/player/prince-aligbe-46081293/college-323258,,
