year,player_key,first_name,last_name,full_name,position,position_group,height,weight,stars,rating,transfer_rating,high_school_rating,transfer_rank,high_school_rank,position_rank,state_rank,eligibility_type,eligibility_years,status,institution_status,transfer_date,transfer_commit_date,source_school,source_institution_key,source_school_root_path,destination_school,destination_institution_key,destination_school_root_path,destination_transferred,destination_options_count,player_profile_url,avatar_url,last_update_date,source
2025,46115861,Pharrel,Payne,Pharrel Payne,C,Center,6-9,250,4,0.96,0.96,0.9,33,123.0,4,3,Immediate,,Enrolled,T,2025-04-02T16:57:00Z,2025-04-04T21:18:00Z,Texas A&M,24029,/college/texas-am,Maryland,24012.0,/college/maryland,True,1.0,https://247sports.com/player/pharrel-payne-46115861/college-323116,https://s3media.247sports.com/Uploads/Assets/10/717/12717010.jpg,2025-04-04T21:18:55Z,247sports_api_transfers
2025,46133023,Derrion,Reid,Derrion Reid,SF,Forward,6-8,220,4,0.96,0.96,0.98,34,17.0,5,3,Immediate,,Enrolled,T,2025-04-13T02:22:00Z,2025-04-28T23:30:00Z,Alabama,24096,/college/alabama,Oklahoma,24026.0,/college/oklahoma,True,1.0,https://247sports.com/player/derrion-reid-46133023/college-315525,https://s3media.247sports.com/Uploads/Assets/871/612/12612871.jpeg,2025-04-29T03:18:19Z,247sports_api_transfers
2025,46149166,Michael,Rataj,Michael Rataj,PF,Forward,6-7,220,4,0.95,0.95,,35,,6,1,Immediate,,Enrolled,T,2025-03-25T19:37:00Z,2025-03-31T17:33:00Z,Oregon State,24091,/college/oregon-state,Baylor,24019.0,/college/baylor,True,1.0,https://247sports.com/player/michael-rataj-46149166/college-313880,https://s3media.247sports.com/Uploads/Assets/232/406/12406232.png,2025-03-31T17:34:16Z,247sports_api_transfers
2025,46112760,Jaland,Lowe,Jaland Lowe,PG,Guard,6-3,160,4,0.95,0.95,0.92,36,89.0,10,2,Immediate,,Enrolled,T,2025-04-01T15:26:00Z,,Pittsburgh,24034,/college/pittsburgh,Kentucky,24101.0,/college/kentucky,True,1.0,https://247sports.com/player/jaland-lowe-46112760/college-302745,https://s3media.247sports.com/Uploads/Assets/88/715/12715088.jpg,2025-04-05T14:39:25Z,247sports_api_transfers
2025,46110067,Owen,Freeman,Owen Freeman,C,Center,6-10,220,4,0.95,0.95,0.88,37,159.0,5,3,Immediate,,Enrolled,T,2025-03-15T14:07:00Z,2025-03-26T23:36:00Z,Iowa,24041,/college/iowa,Creighton,24343.0,/college/creighton,True,1.0,https://247sports.com/player/owen-freeman-46110067/college-298117,https://s3media.247sports.com/Uploads/Assets/83/985/12985083.jpeg,2025-03-26T23:36:58Z,247sports_api_transfers
2025,46137491,Oscar,Cluff,Oscar Cluff,C,Center,6-11,260,4,0.95,0.95,,38,,6,1,Immediate,1.0,Enrolled,T,2025-03-24T12:30:00Z,2025-04-01T01:30:00Z,South Dakota State,24185,/college/south-dakota-state,Purdue,24048.0,/college/purdue,True,1.0,https://247sports.com/player/oscar-cluff-46137491/college-331996,https://s3media.247sports.com/Uploads/Assets/867/952/12952867.jpeg,2025-04-01T01:30:35Z,247sports_api_transfers
2025,46054929,Nijel,Pack,Nijel Pack,PG,Guard,6-0,185,4,0.95,0.95,0.89,39,230.0,11,3,Immediate,1.0,Enrolled,T,2025-03-31T18:07:00Z,2025-04-07T22:33:00Z,Miami,24013,/college/miami,Oklahoma,24026.0,/college/oklahoma,True,1.0,https://247sports.com/player/nijel-pack-46054929/college-281752,https://s3media.247sports.com/Uploads/Assets/91/677/12677091.jpg,2025-04-07T22:33:36Z,247sports_api_transfers
2025,46156630,Obi,Agbim,Obi Agbim,SG,Guard,6-3,180,4,0.95,0.95,,40,,7,1,Immediate,1.0,Enrolled,T,2025-03-17T18:35:00Z,2025-03-31T11:16:00Z,Wyoming,24086,/college/wyoming,Baylor,24019.0,/college/baylor,True,1.0,https://247sports.com/player/obi-agbim-46156630/college-331903,https://s3media.247sports.com/Uploads/Assets/477/952/12952477.jpeg,2025-04-02T11:17:02Z,247sports_api_transfers
2025,46143288,Zvonimir,Ivisic,Zvonimir Ivisic,C,Center,7-2,235,4,0.95,0.95,,41,,7,2,Immediate,,Enrolled,T,2025-03-31T18:52:00Z,,Arkansas,24097,/college/arkansas,Illinois,24039.0,/college/illinois,True,1.0,https://247sports.com/player/zvonimir-ivisic-46143288/college-323050,https://s3media.247sports.com/Uploads/Assets/231/716/12716231.jpg,2025-04-05T21:56:10Z,247sports_api_transfers
2025,46130914,Kam,Williams,Kam Williams,SF,Forward,6-8,190,4,0.95,0.95,0.87,42,221.0,6,1,Immediate,,Enrolled,T,2025-03-24T14:34:00Z,2025-03-28T14:57:00Z,Tulane,24057,/college/tulane,Kentucky,24101.0,/college/kentucky,True,1.0,https://247sports.com/player/kam-williams-46130914/college-323454,https://s3media.247sports.com/Uploads/Assets/882/723/12723882.jpg,2025-03-28T14:58:02Z,247sports_api_transfers
