year,recruit_key,html_path,skill_rating,skill_athleticism,skill_defender,skill_face_up_high_post_scorer,skill_handle,skill_leadership,skill_low_post_scorer,skill_passing,skill_passing_vision,skill_penetration_ability,skill_physicality_motor,skill_rebounding,skill_shooter,skill_size,skill_versatility,full_name
2020,46051649,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46051649.html,False,,,,,,,,,,,,,,,Terren Frank
2020,46051664,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46051664.html,False,,,,,,,,,,,,,,,Jhaylon Martinez
2020,46051665,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46051665.html,False,,,,,,,,,,,,,,,Mason Hooks
2020,46051669,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46051669.html,False,,,,,,,,,,,,,,,Hugo Clarkin
2020,46051670,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46051670.html,False,,,,,,,,,,,,,,,Fallou Diagne
2020,46051678,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46051678.html,False,,,,,,,,,,,,,,,Hunter Ruck
2020,46051902,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46051902.html,False,,,,,,,,,,,,,,,Mady Sissoko
2020,46051905,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46051905.html,False,,,,,,,,,,,,,,,Nigel John
2020,46051917,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46051917.html,False,,,,,,,,,,,,,,,Marial Mading
2020,46052016,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46052016.html,False,,,,,,,,,,,,,,,Carter Gray
2020,46052160,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46052160.html,False,,,,,,,,,,,,,,,Payton Brown
2020,46052560,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46052560.html,False,,,,,,,,,,,,,,,Teddy Ochieng
2020,46052592,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46052592.html,False,,,,,,,,,,,,,,,Ian Martinez
2020,46052608,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46052608.html,False,,,,,,,,,,,,,,,"Anthony Hunter, Jr."
2020,46052724,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46052724.html,False,,,,,,,,,,,,,,,Grant Huffman
2020,46052725,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46052725.html,False,,,,,,,,,,,,,,,Demetrius Terry
2020,46052727,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46052727.html,False,,,,,,,,,,,,,,,Devontae Blanton
2020,46052778,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46052778.html,False,,,,,,,,,,,,,,,Day'Ron Sharpe
2020,46052863,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46052863.html,False,,,,,,,,,,,,,,,Mason Falslev
2020,46052885,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46052885.html,False,,,,,,,,,,,,,,,Luke Kasubke
2020,46052886,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46052886.html,False,,,,,,,,,,,,,,,Isaiah Rivera
2020,46053070,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46053070.html,False,,,,,,,,,,,,,,,Alijah Martin
2020,46053245,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46053245.html,False,,,,,,,,,,,,,,,Demarr Langford
2020,46053246,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46053246.html,False,,,,,,,,,,,,,,,Ishmael Leggett
2020,46053271,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46053271.html,False,,,,,,,,,,,,,,,Meechie Johnson
2020,46054075,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46054075.html,False,,,,,,,,,,,,,,,Evan Johnson
2020,46054090,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46054090.html,False,,,,,,,,,,,,,,,Keon Ambrose-Hylton
2020,46054091,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46054091.html,False,,,,,,,,,,,,,,,Matthew Murrell
2020,46054092,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46054092.html,False,,,,,,,,,,,,,,,Hayden Hefner
2020,46054093,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46054093.html,False,,,,,,,,,,,,,,,Richard Amaefule
2020,46054096,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46054096.html,False,,,,,,,,,,,,,,,Cameron Matthews
2020,46054097,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46054097.html,False,,,,,,,,,,,,,,,Puff Johnson
2020,46054198,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46054198.html,False,,,,,,,,,,,,,,,Josiah Freeman
2020,46054259,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46054259.html,False,,,,,,,,,,,,,,,Leo Colimerio
2020,46054712,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46054712.html,False,,,,,,,,,,,,,,,Tae Hardy
2020,46054849,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46054849.html,False,,,,,,,,,,,,,,,Jordan Meka
2020,46054928,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46054928.html,False,,,,,,,,,,,,,,,Dre Davis
2020,46054929,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46054929.html,False,,,,,,,,,,,,,,,Nijel Pack
2020,46054935,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46054935.html,False,,,,,,,,,,,,,,,Jayden Stone
2020,46054936,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46054936.html,False,,,,,,,,,,,,,,,Khristian Lander
2020,46054948,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46054948.html,False,,,,,,,,,,,,,,,Dishon Jackson
2020,46054949,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46054949.html,False,,,,,,,,,,,,,,,Isiah Warfield
2020,46054953,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46054953.html,False,,,,,,,,,,,,,,,Richie Greaves
2020,46055043,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46055043.html,False,,,,,,,,,,,,,,,Michael Ofoegbu Jr.
2020,46055050,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46055050.html,False,,,,,,,,,,,,,,,Ryan Evans
2020,46055107,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46055107.html,False,,,,,,,,,,,,,,,Zeb Jackson
2020,46055173,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46055173.html,False,,,,,,,,,,,,,,,Kalen Williams
2020,46055197,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46055197.html,False,,,,,,,,,,,,,,,Coleman Hawkins
2020,46055215,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46055215.html,False,,,,,,,,,,,,,,,Austin Harvell
2020,46055226,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46055226.html,False,,,,,,,,,,,,,,,Franck Kepnang
2020,46055229,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46055229.html,False,,,,,,,,,,,,,,,Ebenezer Dowuona
2020,46055243,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46055243.html,False,,,,,,,,,,,,,,,Jaylin Williams
2020,46055281,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46055281.html,False,,,,,,,,,,,,,,,Boubacar Coulibaly
2020,46055284,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46055284.html,False,,,,,,,,,,,,,,,Mitchell Saxen
2020,46055311,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46055311.html,False,,,,,,,,,,,,,,,Samson Ruzhentsev
2020,46055315,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46055315.html,False,,,,,,,,,,,,,,,Rongie Gordon
2020,46055424,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46055424.html,False,,,,,,,,,,,,,,,Myles Wilmoth
2020,46055429,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46055429.html,False,,,,,,,,,,,,,,,Javohn Garcia
2020,46055487,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46055487.html,False,,,,,,,,,,,,,,,Alyn Breed
2020,46055495,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46055495.html,False,,,,,,,,,,,,,,,Josh Ogundele
2020,46055519,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46055519.html,False,,,,,,,,,,,,,,,Johnnie Williams
2020,46055545,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46055545.html,False,,,,,,,,,,,,,,,Dyondre Dominguez
2020,46055566,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46055566.html,False,,,,,,,,,,,,,,,Frank Anselem-Ibe
2020,46055611,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46055611.html,False,,,,,,,,,,,,,,,Blaise Beauchamp
2020,46055620,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46055620.html,False,,,,,,,,,,,,,,,Lu'Cye Patterson
2020,46055631,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46055631.html,False,,,,,,,,,,,,,,,Braxton Meah
2020,46055632,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46055632.html,False,,,,,,,,,,,,,,,Bryce Johnson
2020,46055652,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46055652.html,False,,,,,,,,,,,,,,,Jarrett Hensley
2020,46055687,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46055687.html,False,,,,,,,,,,,,,,,JoVon McClanahan
2020,46055695,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46055695.html,False,,,,,,,,,,,,,,,Bernard Kouma
2020,46055697,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46055697.html,False,,,,,,,,,,,,,,,Cairo McCrory
2020,46055747,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46055747.html,False,,,,,,,,,,,,,,,Jon Alexandre
2020,46055780,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46055780.html,False,,,,,,,,,,,,,,,Kario Oquendo
2020,46055786,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46055786.html,False,,,,,,,,,,,,,,,Dylan Caldwell
2020,46055788,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46055788.html,False,,,,,,,,,,,,,,,Cameron Stitt
2020,46055809,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46055809.html,False,,,,,,,,,,,,,,,Mayoum Mayoum
2020,46055829,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46055829.html,False,,,,,,,,,,,,,,,Ronell Giles Jr.
2020,46055859,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46055859.html,False,,,,,,,,,,,,,,,Myron Gardner
2020,46055876,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46055876.html,False,,,,,,,,,,,,,,,Collin Moore
2020,46056067,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46056067.html,False,,,,,,,,,,,,,,,Carter Gilmore
2020,46056068,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46056068.html,False,,,,,,,,,,,,,,,Jalawn Farrell
2020,46056381,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46056381.html,False,,,,,,,,,,,,,,,Xavion Brown
2020,46056384,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46056384.html,False,,,,,,,,,,,,,,,Isaiah Johnson
2020,46056391,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46056391.html,False,,,,,,,,,,,,,,,Jonathan Kuminga
2020,46056433,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46056433.html,False,,,,,,,,,,,,,,,Moussa Cisse
2020,46056439,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46056439.html,False,,,,,,,,,,,,,,,DJ Jackson
2020,46056443,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46056443.html,False,,,,,,,,,,,,,,,Yassine Gharram
2020,46056450,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46056450.html,False,,,,,,,,,,,,,,,Brandon Harris
2020,46056475,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46056475.html,False,,,,,,,,,,,,,,,Brandon Harris
2020,46056535,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46056535.html,False,,,,,,,,,,,,,,,Quincy Ademokoya
2020,46056604,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46056604.html,False,,,,,,,,,,,,,,,Andre Harris
2020,46056630,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46056630.html,False,,,,,,,,,,,,,,,Matt Zona
2020,46056679,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46056679.html,False,,,,,,,,,,,,,,,Cameron Boozer.
2020,46056680,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46056680.html,False,,,,,,,,,,,,,,,Zameron Boozer
2020,46056696,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46056696.html,False,,,,,,,,,,,,,,,Keith Dinwiddie
2020,46056717,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46056717.html,False,,,,,,,,,,,,,,,Devin Askew
2020,46056752,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46056752.html,False,,,,,,,,,,,,,,,Jaquan Scott
2020,46056890,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46056890.html,False,,,,,,,,,,,,,,,Ja'Queze Kirby
2020,46056936,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46056936.html,False,,,,,,,,,,,,,,,Jamille Reynolds
2020,46056995,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46056995.html,False,,,,,,,,,,,,,,,Trey Hall
2020,46057019,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46057019.html,False,,,,,,,,,,,,,,,Keon Edwards
2020,46057085,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46057085.html,False,,,,,,,,,,,,,,,Mo Njie
2020,46057086,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46057086.html,False,,,,,,,,,,,,,,,Colin Granger
2020,46057110,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46057110.html,False,,,,,,,,,,,,,,,Caleb Dorsey
2020,46057112,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46057112.html,False,,,,,,,,,,,,,,,Bendji Pierre
2020,46057136,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46057136.html,False,,,,,,,,,,,,,,,Eugene Brown III
2020,46057210,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46057210.html,False,,,,,,,,,,,,,,,Martice Mitchell
2020,46057216,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46057216.html,False,,,,,,,,,,,,,,,JT Thor
2020,46057218,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46057218.html,False,,,,,,,,,,,,,,,Kerwin Walton
2020,46057260,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46057260.html,False,,,,,,,,,,,,,,,Jordan Nesbitt
2020,46057274,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46057274.html,False,,,,,,,,,,,,,,,Bayron Matos
2020,46057309,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46057309.html,False,,,,,,,,,,,,,,,Amir Nesbitt
2020,46057369,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46057369.html,False,,,,,,,,,,,,,,,Shemar Dennis
2020,46057375,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46057375.html,False,,,,,,,,,,,,,,,Gethro Muscadin
2020,46057411,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46057411.html,False,,,,,,,,,,,,,,,Marchelus Avery
2020,46057439,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46057439.html,False,,,,,,,,,,,,,,,Jaden Ivey
2020,46057442,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46057442.html,False,,,,,,,,,,,,,,,Keondre Montgomery
2020,46057448,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46057448.html,False,,,,,,,,,,,,,,,Tristan Maxwell
2020,46057450,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46057450.html,False,,,,,,,,,,,,,,,Shemar Rathan-Mayes
2020,46057452,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46057452.html,False,,,,,,,,,,,,,,,Victor Rosa
2020,46057482,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46057482.html,False,,,,,,,,,,,,,,,Tyson Acuff
2020,46057484,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46057484.html,False,,,,,,,,,,,,,,,K.D. Johnson
2020,46057490,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46057490.html,False,,,,,,,,,,,,,,,Kai Sotto
2020,46057505,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46057505.html,False,,,,,,,,,,,,,,,Gabe Wiznitzer
2020,46057507,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46057507.html,False,,,,,,,,,,,,,,,Dean Reiber
2020,46057518,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46057518.html,False,,,,,,,,,,,,,,,Reese Dixon-Waters
2020,46057578,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46057578.html,False,,,,,,,,,,,,,,,Taj Thweatt
2020,46057611,/Users/anirudhhaharsha/Desktop/sports_analytics_projects/Basketball/College Basketball Project/uiuc_proj/scrapers_web/cache/hs/2020/profiles/46057611.html,False,,,,,,,,,,,,,,,Declan Porter
