hs_year,player_key,full_name,hs_position,hs_height_in,hs_weight,hs_stars,hs_rating,hs_national_rank,hs_position_rank,scouting_report,scouting_report_evaluator_name,bv_role,has_scouting_report_text,has_scouting_report_evaluator,_embedding_cache_key
2022,46098121,Willie Lightfoot,PG,72,160,3.0,88.83444890673807,210.0,34.0,,__missing__,Scoring PG,False,False,46098121_2022
2022,46098125,Fabio Basili,PG,76,175,,,,,,__missing__,Wing G,False,False,46098125_2022
2022,46098190,Oziyah Sellers,SG,77,190,4.0,93.0,85.0,17.0,"Oziyah Sellers had a breakout junior season at Stanford, shooting 40% from downtown and giving the Cardinal offense some much-needed transition pop. Sellers can create offense for himself in a pinch, but the 6-foot-5, 190-pound guard is best-suited playing around a star as a secondary scorer.",Isaac Trotter,Wing G,True,True,46098190_2022
2022,46098196,Lamine Niang,C,81,230,,,,,,__missing__,C,False,False,46098196_2022
2022,46098437,Jaquan Sanders,SG,76,170,4.0,89.10754127621597,201.0,27.0,,__missing__,Stretch 4,False,False,46098437_2022
2022,46098483,Paul Lewis,PG,74,175,,,,,,__missing__,Scoring PG,False,False,46098483_2022
2022,46098499,Trey Pettigrew,CG,76,190,4.0,92.75234270414994,149.0,21.0,,__missing__,Wing G,False,False,46098499_2022
2022,46099452,Jayden Epps,CG,74,190,4.0,93.0,85.0,7.0,A physically well built combo guard at 6-2. Has a quick burst with strength giving him explosiveness in tight spaces. A polished three-level scorer with an old school efficient pull up game in the midrange. Long range shot must be respected. Strong driver especially going right. Loves to finish at rim with a one hand scoop lay up. Capable distributer as well. Strong and composed with the basketball. Rebounds his position well. Has quality lateral quickness and the ability to defend the one through the three.,Jerry Meyer,Combo G,True,True,46099452_2022
2022,46099453,Cason Wallace,CG,76,185,5.0,99.64092714223672,10.0,3.0,"One of the best defensive playmakers in the class, Wallace is more than capable of locking opponents up as he controls each game with his length and activity. He has an alpha male mentality, is a deflection magnet, and is one of the best transitional shot blockers in the country from the guard position. Offensively, he is a bit mechanical but still very productive nonetheless. He is a comfortable pull up jump shooter who is capable of putting points on the board from all three levels. He also can play on or off the ball and is similarly versatile in terms of his ability to play off a ball-screen or be an effective spot-up player on the weak-side of the floor. Wallace has the long-term upside to fill a role at the highest level of the sport for multiple years.",Brandon Jenkins,Scoring PG,True,True,46099453_2022
2022,46099511,Silas Sunday,C,84,290,3.0,84.74074074074075,315.0,47.0,,__missing__,C,False,False,46099511_2022
2022,46099536,Devin Dinkins,PG,70,165,,,,,,__missing__,Combo G,False,False,46099536_2022
2022,46099537,Sadiku Ayo,SF,78,215,,,,,,__missing__,Wing F,False,False,46099537_2022
2022,46099538,Christian May,SG,77,210,,,,,,__missing__,Wing F,False,False,46099538_2022
2022,46099539,Kebba Njie,C,82,254,,,,,,__missing__,C,False,False,46099539_2022
2022,46099843,Braden Smith,PG,72,175,4.0,89.1958946898706,198.0,33.0,,__missing__,Scoring PG,False,False,46099843_2022
2022,46099972,Adante' Holiman,PG,71,175,3.0,87.0,431.0,71.0,,__missing__,Pure PG,False,False,46099972_2022
2022,46100110,Michael Zanoni,SG,76,180,,,,,,__missing__,Wing G,False,False,46100110_2022
2022,46100150,Kel'el Ware,C,84,210,,,,,"Ware oozes with natural talent and elite upside. He has vastly improved from this time last year to his senior summer this year. He has great size and length plus some complimenting skill as he shows great hands with nice touch out to the arc. He is fluid for a player his size and runs the floor with a smooth gait. Ware is a long way from being a finished product but has the raw tools, potential, and touch to be a serious problem on both ends of the floor. His production will increase once he understands the importance of keeping his motor running in high gear and gains comfort in playing through physicality.",Brandon Jenkins,PF/C,True,True,46100150_2022
2022,46100243,Yann Farell,PF,78,211,4.0,92.760374832664,148.0,26.0,,__missing__,Stretch 4,False,False,46100243_2022
2022,46100897,Joseph Pinion,SF,77,195,3.0,88.0,375.0,86.0,,__missing__,Wing G,False,False,46100897_2022
2022,46100994,Eli King,CG,75,185,4.0,92.55689424364124,152.0,23.0,,__missing__,Stretch 4,False,False,46100994_2022
2022,46101147,Ben Roy,PG,72,170,,,,,,__missing__,Wing G,False,False,46101147_2022
2022,46101161,Tre Donaldson,PG,75,198,4.0,94.0,65.0,14.0,"Tre Donaldson ramps the pace up every time he checks in. The 6-foot-3, 195-pound point guard should be a staple of Miami's rotation all year long because he can really shoot it and pressure the rim. Donaldson shot 38% on catch-and-shoot 3s and 35% on off-the-dribble treys. That raises his value to a halfcourt offense, and he's always pushing the gas in transition looking for buckets. Donaldson is a rock-solid point-of-attack defender, too. But he's struggled with turnovers for long stretches of his career, and his in-between game leaves a bit to be desired. Donaldson is probably best-suited to be the second-best guard in a backcourt, but he should be a double-digit producer for Miami all year.",Isaac Trotter,Scoring PG,True,True,46101161_2022
2022,46101252,Josiah Harris,PF,79,210,4.0,92.09638554216868,161.0,27.0,,__missing__,Wing G,False,False,46101252_2022
2022,46101267,Tayshawn Comer,CG,73,185,3.0,85.5,294.0,35.0,,__missing__,Scoring PG,False,False,46101267_2022
2022,46101506,Michael Bova,PG,74,175,,,,,,__missing__,Wing G,False,False,46101506_2022
2022,46101527,Otega Oweh,SG,78,210,,,,,"Coming out of high school, Oweh was known as a strong and athletic wing who could attack downhill and had the tools to evolve into an impactful defender. Both of those things have proven to be true during his two years at Oklahoma. He started 9 of 28 games as a freshman, averaging almost 5 points in 13 minutes per night. This year as a sophomore, he started 28 of 32, played roughly 25 minutes per game, and averaged 11 points, nearly 4 rebounds, 1 assist, and 1.5 steals. He pushed those totals to 15 points per game in league play. What was unexpected though, was the progression of his shooting, albeit in a very limited sample size. Oweh made just one three-pointer his entire freshman season. This year he made 20, while shooting 38% from behind the arc. The shooting is still a big variable in his game, but he’s progressed enough so that opposing defenses can’t leave him totally unchecked from behind the three-point line. Oweh is still at his best getting downhill, playing through contact, and finishing above the rim. The extent to which he can force opposing defenders to close-out on him, only opens up those opportunities. Defensively, his size and strength make him not only impactful on and off the ball, but also versatile and capable of guarding multiple positions.",Adam Finkelstein,Wing G,True,True,46101527_2022
2022,46101529,Brice Sensabaugh,SF,78,240,5.0,97.53488871875463,65.0,18.0,"An intriguing prospect overall, most notably because not built like a typical basketball player. Has a wide body that appears more like a football body. Don’t be fooled, though. He is an athlete with a lot of game. Has great body control and balance. Quicker off the floor than expected. Moves well in all directions. Has a nice smooth shooting stroke from deep. Can also score in the midrange and can get to the rim. Knows how to leverage his mass. Has good overall court awareness as a handler and passer. Is an effective defender within scoring range but is not an extend and pressure type defender. Will compete on the boards. Controls space. Projects as a long term impact college player.",Jerry Meyer,Stretch 4,True,True,46101529_2022
2022,46101556,Kyle Filipowski,C,84,248,5.0,99.83940220189565,4.0,2.0,,__missing__,Stretch 4,False,False,46101556_2022
2022,46101684,Alphonzo Billups,SG,79,180,4.0,95.34875287101585,103.0,13.0,,__missing__,PF/C,False,False,46101684_2022
2022,46101768,Maliq Brown,PF,81,222,,,,,,__missing__,C,False,False,46101768_2022
2022,46101814,Tyler Nickel,PF,79,220,,,,,"Has adequate length for a combo forward. Is well built with a physical strength edge to his game a high level shooting touch. Not an explosive athlete but can make plays and draw fouls in contact with his physical strength and aggressive mindset. Can post up and has an array of turn around fade away shots. More importantly for the next level, he is a marksman from behind the line. Is developing deep range. Loves to fire moving to his left. Steady ball handler who can find the open man. Not the type to break defenders down with the dribble. Positional rebounder. Defending is an area of concern.",Jerry Meyer,Stretch 4,True,True,46101814_2022
2022,46101930,Devon Arlington,PG,75,190,,,,,,__missing__,Wing G,False,False,46101930_2022
2022,46102027,Elijah Perkins,SG,76,190,,,,,,__missing__,PF/C,False,False,46102027_2022
2022,46102042,Denver Anglin,CG,73,185,3.0,87.0,431.0,40.0,,__missing__,Wing G,False,False,46102042_2022
2022,46102045,Braeden Smith,PG,72,170,3.0,87.0,303.0,54.0,,__missing__,Scoring PG,False,False,46102045_2022
2022,46102058,D.J. Nix,SF,78,224,3.0,85.51851851851852,292.0,56.0,,__missing__,Wing F,False,False,46102058_2022
2022,46102075,Tafara Gapare,PF,81,215,3.0,85.0,502.0,108.0,,__missing__,Stretch 4,False,False,46102075_2022
2022,46102078,Koren Johnson,CG,73,180,4.0,91.0,198.0,18.0,Has a slender build but with a long wing span. Has quick feet and hands and speed with the basketball but is not a powerful nor explosive athlete. Competitive and plays with energy. Good shooter from three both off the catch and off the dribble. Likes to get to the basket. Has room to develop his scoring in the midrange. Is a willing and early passer. Gives the ball up with timing. Dangerous defender. Uses his hands extremely well defensive disruptor. Has potential as a guard rebounder with his competitive instincts and sure hands.,Jerry Meyer,Scoring PG,True,True,46102078_2022
2022,46102115,Nate Calmese,PG,74,181,4.0,91.0,198.0,31.0,,__missing__,Combo G,False,False,46102115_2022
2022,46102191,Tyler Linhardt,PF,79,210,3.0,88.0,230.0,48.0,,__missing__,Wing F,False,False,46102191_2022
2022,46102254,Fletcher Loyer,SG,76,180,4.0,95.7190635451505,96.0,9.0,,__missing__,Combo G,False,False,46102254_2022
2022,46102306,Nate Pickens,SG,75,175,3.0,87.0,431.0,71.0,,__missing__,Wing G,False,False,46102306_2022
2022,46102309,Jefferson Monegro,CG,76,185,,,,,,__missing__,Scoring PG,False,False,46102309_2022
2022,46102386,Otto Landrum,C,81,215,,,,,,__missing__,C,False,False,46102386_2022
2022,46102395,Cam Whitmore,SF,78,200,5.0,99.5226838233648,13.0,4.0,"Tremendous physical build. Ultra-athletic with a blend of power and elusiveness. Highly competitive with a strong motor. Loves to attack the rim and the ball with physical abandonment. Improving as a shooter. Has a tad bit mechanical release through the middle of his face. Shoots with a high arc and good rotation. Likes to size up his shot. Will shoot the ball plenty well enough with his other skills. Can attack rim either left or right. For his power, has surprisingly nimble feet on the drive and can side step charges and make awkward finishes. Does have the tendency to force action and pick up turnovers. Handles ball with power and aggression. Sees the floor and can deliver quality passes. Dangerous rebounder. Is a versatile and dominant defender. Capable of guarding every position.",Jerry Meyer,Wing G,True,True,46102395_2022
2022,46102397,Donald Hand,CG,77,210,3.0,89.0,184.0,34.0,,__missing__,Stretch 4,False,False,46102397_2022
2022,46102399,Ven-Allen Lubin,PF,81,250,4.0,92.0,143.0,22.0,,__missing__,C,False,False,46102399_2022
2022,46102419,Percy Daniels,C,81,200,3.0,86.74074074074075,257.0,36.0,,__missing__,C,False,False,46102419_2022
2022,46102421,PJ Haggerty,CG,76,195,4.0,97.0,7.0,1.0,"Haggerty has been one of the most prolific guards in college basketball for three straight seasons. He averaged 23.5 points, 5.3 rebounds, and 3.8 assists last season for Kansas State on 49/35/70 shooting splits. The year prior he was the AAC Player of the Year at Memphis after putting up nearly 22 points, 6 rebounds, and 4 assists on 48/36/82 shooting. Before that he was the AAC Freshman of the Year at Tulsa with averages of 21, 6, and 4 on 49/29/77 shooting. At Texas A&M, we may see his best season yet. The Aggies thrive in transition, ranking 16th overall in offensive tempo last season. The only caveat is that while Haggerty may get more total possessions, it will likely be in fewer minutes as he has averaged 33 or more minutes for three straight seasons and Bucky McMillan played no one on his roster more than an average of 26 per night last season. Haggerty is a versatile, volume scorer who can put points on the board in a number of ways. While he can be very effective in the open court, he also knows how to score when the game slows down. He's good enough with the ball to play some point, but is probably most potent off the ball, rating in the 97th percentile on cuts and 88th off screens per synergy. He's also very adept at drawing fouls, and getting easy point from the free-throw line. Combine that with good length, a real nose for the ball as a perimeter rebounder, and the fact that he'll be 22 years old and Texas A&M just landed one of the best guards in the portal.",Adam Finkelstein,Wing G,True,True,46102421_2022
2022,46102422,Ryan Agarwal,SF,78,205,4.0,93.20749665327979,137.0,33.0,"Agarwal is a deadeye shooter off the catch. He excels at spotting up in transition, coming off screens, and finding openings based on penetration reads. One part of his game that usually goes unnoticed is his basketball IQ. Agarwal specializes as a shooter but he has a generally good understanding of how to play with other good players on the offensive end. He is tougher than most give him credit for and will mix it up and compete on the glass. His glaring weakness will be his body as he needs to add weight to his frail and gangly frame. Although a bit streaky at times, Agarwal will be a sharpshooting forward who should fit nicely into offensive structure and provide as a floor spacer at the next level.",Brandon Jenkins,Wing G,True,True,46102422_2022
2022,46102427,Reggie Bass,SG,76,185,,,,,,__missing__,Scoring PG,False,False,46102427_2022
2022,46102428,Shawn Jones,PF,77,185,3.0,86.07407407407408,275.0,58.0,,__missing__,Wing G,False,False,46102428_2022
2022,46102432,TJ Caldwell,SG,76,190,3.0,89.0,309.0,73.0,,__missing__,Wing G,False,False,46102432_2022
2022,46102453,Drew King,SG,75,190,,,,,,__missing__,Pure PG,False,False,46102453_2022
2022,46102469,ND Okafor,PF,82,250,3.0,89.0,184.0,29.0,,__missing__,C,False,False,46102469_2022
2022,46102477,Riley Kugel,SG,77,210,4.0,92.0,143.0,33.0,,__missing__,Wing G,False,False,46102477_2022
2022,46102500,Kaleb Banks,PF,80,215,4.0,91.0,198.0,34.0,,__missing__,Wing G,False,False,46102500_2022
2022,46102511,AJ Brown,SG,76,210,4.0,94.0,65.0,13.0,,__missing__,Wing G,False,False,46102511_2022
2022,46102555,Chance Stephens,SG,75,185,3.0,85.0,502.0,121.0,,__missing__,Combo G,False,False,46102555_2022
2022,46102695,Miles Byrd,SG,79,190,4.0,96.0,9.0,3.0,"Byrd is a long and athletic wing who stands out on the defensive end of the floor. Standing at 6-foot-6 with a 6-foot-10 wingspan, he's a fluid mover with good two-way instincts who can guard the opposition's best perimeter scorer on a nightly basis. He's also a playmaker on that end, who averaged over 3 stocks per game in each of the last two seasons (1.9 steals and 1.2 blocks in 2025-26) and is a good wing rebounder as well. Offensively, he's been unable to make the jump that NBA scouts have hoped for. The southpaw is an inconsistent shooter, who made just under 31% of his threes last year, on over 4 attempts per game. He has soft enough natural touch, as evidenced by being an 82% career free-throw shooter, but lacks a repeatable release from long range and tends to spray his misses as a result. While he can struggle to score, he has some flashes as a passer, cutter, and open-floor athlete. He's definitely best-suited for an up-tempo system.",Adam Finkelstein,Wing G,True,True,46102695_2022
2022,46102728,Evan Mahaffey,SF,78,200,3.0,89.0,309.0,57.0,,__missing__,Wing F,False,False,46102728_2022
2022,46102742,Quadir Copeland,CG,78,220,4.0,90.0,261.0,44.0,,__missing__,Wing G,False,False,46102742_2022
2022,46102796,Sean Jones,PG,70,185,4.0,92.16485413971009,159.0,24.0,,__missing__,Combo G,False,False,46102796_2022
2022,46102817,Desmond Claude,PG,78,205,4.0,96.0,25.0,7.0,Has tremendous size for a point guard. At 6-5 with broad shoulders will be capable of playing the one through the three. Is a smooth athlete who is comfortable with the basketball. More of a straight ahead athlete than a lateral athlete. Plays too upright on the defensive end. Can score at all three levels. Shoots well off the dribble in the midrange and has an array of finishes. Scores with strength and elusiveness around the basket. His long range shooting is developing but he shoots it well enough to keep the defense honest. Is a confident and efficient ball handler. Sees the floor and plays with a high IQ and a poised pace. Has a quality balance between scoring and distributing. Could assert himself more as a rebounder. Has versatility defensively but is a positional defender and not a pressure defender. Point guard quickness could give him problems.,Jerry Meyer,Wing G,True,True,46102817_2022
2022,46102913,Chase Cormier,CG,74,173,3.0,85.77777777777777,285.0,34.0,,__missing__,Combo G,False,False,46102913_2022
2022,46102956,Kendall Blue,SG,78,200,3.0,88.0,375.0,86.0,,__missing__,Wing G,False,False,46102956_2022
2022,46102964,Braden Appelhans,SG,78,190,3.0,83.0,483.0,99.0,,__missing__,PF/C,False,False,46102964_2022
2022,46102967,Demarion Watson,SF,79,225,4.0,92.6318607764391,151.0,35.0,,__missing__,Stretch 4,False,False,46102967_2022
2022,46102968,Jack Karasinski,SF,79,215,3.0,89.0,184.0,28.0,,__missing__,Wing G,False,False,46102968_2022
2022,46102972,Robbie Avila,C,82,240,,,,,"Robbie Avila is a 6-foot-10 big man with extreme skill, craftiness, and basketball intelligence. He’s an inside-out scoring threat and also an advanced passer, but lacks the athleticism or body composition of most college stars, leading to the frequent references as the mid-major Jokic last year at Indiana State. What makes Avila such a difficult defensive cover is his offensive versatility and consequent ability to punish any coverage. Inside the lane, he has terrific hands, footwork, and an understanding of how to seal. While he’s rarely an above the rim finisher, he’s an exceptionally quick one, who is equally good with both hands and thus able to convert 69% of his attempts. He’s also a very good dribbler who sees the floor waiting on secondary defenders in order to utilize his passing ability. On the perimeter, he’s a consistent three-point shooter, both in pick-and-pop action as well as spacing the floor. He ranked in the 89th percentile in catch-and-shoot situations last season per Synergy Sports and had total shooting splits of 54% from the floor, 39% from three, and 81% from the free-throw line. He’s again crafty with his dribble, able to attack bad close-outs, create angles with his footwork, and spin off defenders on his way to the paint. He can also play out of short-rolls and reward cutters as a facilitator from the elbow, top of the key, and potentially any other spot on the floor. The biggest questions are on the defensive end given his lack of speed or athleticism, and while there could be limitations that become more apparent at a higher level, his overall awareness and intelligence helps him compensate for what he may lack physically. Nevertheless, he isn’t much of a shot-blocking threat, but gets his hands on some loose balls while rebounding his area.",Adam Finkelstein,Wing F,True,True,46102972_2022
2022,46102977,DJ Campbell,PG,74,205,,,,,,__missing__,Wing G,False,False,46102977_2022
2022,46102978,Connor Essegian,SG,76,190,,,,,,__missing__,Wing G,False,False,46102978_2022
2022,46103039,Ifeanyi Ufochukwu,C,83,240,,,,,,__missing__,C,False,False,46103039_2022
2022,46103049,Caden Pierce,CG,78,220,3.0,86.0,399.0,83.0,,__missing__,Stretch 4,False,False,46103049_2022
2022,46103123,BJ Omot,SF,80,200,3.0,87.0,303.0,48.0,,__missing__,Wing F,False,False,46103123_2022
2022,46103130,Zuby Ejiofor,PF,81,240,,,,,"Ejiofor is an athletic physical force to be reckoned with. He is strong, productive on the glass, talented, and increasingly versatile offensively from 20 feet and in. His versatility is in his offensive approach. He likes to post up or face up and attack to score through contact. Ejiofor has a college-ready body in which he relies on physicality to compensate against others who are taller and longer. He still has ways to go in terms of adding functional strength and struggles guarding in space. He additionally needs polish as he lacks feel for the game but is a blank canvas when looking at his offensive skillset. Once he learns how to be effective in the screen and roll game, his production should increase tremendously.",Brandon Jenkins,C,True,True,46103130_2022
2022,46103150,Jared Turner,SF,80,210,3.0,84.0,526.0,90.0,,__missing__,Stretch 4,False,False,46103150_2022
2022,46103152,Jevon Porter,PF,83,230,4.0,91.0,198.0,30.0,,__missing__,Stretch 4,False,False,46103152_2022
2022,46103153,D'Ante Bass,PF,78,188,3.0,88.98705934850513,206.0,40.0,,__missing__,Wing G,False,False,46103153_2022
2022,46103154,Danilo Jovanovich,SF,80,220,,,,,,__missing__,C,False,False,46103154_2022
2022,46103201,Jerome Beya,C,81,225,3.0,85.18518518518518,306.0,44.0,,__missing__,C,False,False,46103201_2022
2022,46103218,Damien Mayo,SG,75,205,3.0,83.66666666666666,329.0,52.0,,__missing__,Wing G,False,False,46103218_2022
2022,46103225,Cade Hornecker,C,84,210,3.0,87.18518518518518,243.0,34.0,"Hornecker is a 6-foot-11 big man who has a natural element of touch to his game that should continue to develop. Learning the art of the post-up game will take time but when he understands it and can score over like size he will become a decent low post scorer. His glaring weakness comes in terms of his everyday passion to play the game as he needs to become more assertive in seeking the ball off the rim and protecting it. However, his size and skill give him the potential to be a productive collegiate big man down the road.",Brandon Jenkins,C,True,True,46103225_2022
2022,46103229,Tyrese Elliott,CG,73,175,3.0,84.27777777777777,322.0,37.0,,__missing__,Combo G,False,False,46103229_2022
2022,46103232,Ernest Udeh Jr.,C,83,266,4.0,93.0,85.0,12.0,"A McDonald's All-American coming out of high school, Ernest Udeh doesn't score a lot but he still provides a ton of value. A space-eating big man who runs the court well enough, he is a high-volume rebounder who has averaged over 11 rebounds per 40 minutes throughout his career. A reliable finisher who embraces being a physical big man, Udeh has made over 65% of his field goals as a college player.",Eric Bossi,C,True,True,46103232_2022
2022,46103234,Terrance Arceneaux,SF,78,205,4.0,93.0,85.0,20.0,"Arceneaux is an explosive athlete with a wiry build. He is a long and rangy prospect who gets off his feet to rise up in a hurry and make exciting plays above the rim. He stands out on the defensive end with his excellent wingspan and overall athleticism. Each time he laces them up, Arceneaux is bound to get his fair share of deflections and blocks. He is an elite rim protector who blocks shots in the most exciting fashion due to his bounce and timing. He has a lot of upside and a reason to bet on it is because of how much his overall skill set has improved throughout the years. He has proven to be a consistent open shooter from behind the arc and is a good enough ball handler to play off ball screens and be reliable secondarily. He has not been looked upon as a go-to type scorer or playmaker but he is a one who shines in big moments and has the tools and potential that translate to the highest levels of competition.",Brandon Jenkins,Wing G,True,True,46103234_2022
2022,46103235,Kimani Hamilton,SF,79,215,4.0,90.0,261.0,49.0,Has positive length for a small forward wo can also play as a stretch four. Expect him to play both positions in college. Is best in open space where he can use his dribbling skills to get a head of steam to the rim. Not a physical player so is not the same type of athlete and playmaker in traffic with contact. Shots the ball well from beyond the arc and projects to continue to improve in that area. Likes to attack with the right hand drive and the pull up when going left. Is a crafty finisher in the lane. Can be a secondary ball handler and has court vision as a passer. Can rebound outside his area and chase down a rebound. Struggles defensively and on the boards against physical athletes. Tends to play with too high a center of gravity. Can get into passing lanes defensively. Has disruptive length and athleticism.,Jerry Meyer,Wing G,True,True,46103235_2022
2022,46103236,Travis Roberts,SF,78,205,,,,,,__missing__,Wing G,False,False,46103236_2022
2022,46103281,Duke Brennan,C,82,250,4.0,92.0,143.0,21.0,,__missing__,C,False,False,46103281_2022
2022,46103293,Malik Dia,PF,81,250,,,,,,__missing__,Stretch 4,False,False,46103293_2022
2022,46103379,GG Jackson,PF,81,210,5.0,99.81038983134322,6.0,1.0,"Pushing 6-foot-9, Jackson has an ideal basketball frame. He's got long arms and a wiry build that will allow him to add needed strength without costing him athleticism and make no mistake, athleticism is a big part of his game. Jackson is able to fly around the court thanks to his ability to accelerate, change directions and get off the floor in a hurry in tight spaces. Though he still has to get stronger, his athleticism is all functional and he's able to play through contact and doesn't need a runway in order to take off. While his athleticism is an important part of his game and what helps to separate him from the pack, he doesn't have to rely on it. Over the last year, Jackson has made significant improvements when it comes to his skill level. He is a more than capable jump shooter, has a nice jump hook and he's become a real threat to face up and attack off the dribble. His passing has some room for growth but he's improved greatly when it comes to recognizing double teams and finding an open teammate. On the block he has an advantage because of his quickness and while his perimeter ability is what may allow him to create distance between himself and other big men in the class, he has to be careful not to float around out there too much. When he's got an even mix of inside and outside to go along with what he's able to do running the floor in transition, Jackson is a major problem on the offensive end. Defensively, he's ahead of the curve as well. He's got great anticipation, moves well laterally and uses his athleticism to his advantage so that he's an above average rim protector who can also defend in space if he gets caught on a switch and has to defend a smaller player.",Eric Bossi,Stretch 4,True,True,46103379_2022
2022,46103505,Elijah Gray,SF,81,235,,,,,,__missing__,PF/C,False,False,46103505_2022
2022,46103510,Josiah Davis,PG,75,195,,,,,,__missing__,Wing G,False,False,46103510_2022
2022,46103800,Keon Thompson,PG,72,210,,,,,,__missing__,Scoring PG,False,False,46103800_2022
2022,46103896,Masai Troutman,SF,77,180,,,,,,__missing__,Wing G,False,False,46103896_2022
2022,46103995,Yohan Traore,C,83,240,3.0,88.0,375.0,46.0,"Traore is a skilled, efficient, and productive big man with a good natural frame. His efficiency comes in how he generally plays within himself offensively and does what is asked of him on the floor. Traore displays a natural shooting touch not only inside but out to 15 feet and he always looks dunk everything he possibly can while operating inside or in the dunker spot. He also has great hands, is a solid rebounder, and runs the floor with purpose. Traore has the size, mobility, and skill as a big man that high major guards would love to play with.",Brandon Jenkins,Wing F,True,True,46103995_2022
2022,46104105,Matt Filipowski,C,84,240,,,,,,__missing__,C,False,False,46104105_2022
2022,46104197,Amaree Abram,PG,75,200,4.0,91.0,198.0,31.0,,__missing__,Combo G,False,False,46104197_2022
2022,46104200,Cameron Corhen,C,82,205,,,,,"Corhen is a talented faceup big man prospect with a solid combination of size and skill, specifically his shooting accuracy that extends to the three-point line. His touch from deep can be his kryptonite at times as he tends to float around the perimeter instead of looking to post up within 15-17 feet to show his entire package offensively. Corhen plays with a tremendous amount of effort on the floor. His hands have looked far better in recent months as opposed to when he first entered high school as he has shown flashes of making tough catches, both with off-target passes as well as while running full speed. He will need to continue to add weight and bulk up to physically compete at a power conference school but he is an inside-out big man prospect with a great amount of upside due to his size, touch, and great work ethic.",Brandon Jenkins,Wing F,True,True,46104200_2022
2022,46109002,Josh Reed,SF,80,230,3.0,88.0,375.0,73.0,Has good length for a wing. Has the skill package and strength to play as a small ball four-man. Solid athlete who thrives on his strength and savvy to make plays in traffic. The lefty can stretch the defense with his quick release three-point shooting. Not a big off the dribble scorer but can penetrate defenses and finish but more importantly can find teammates. Plays with poised control and sees the game. Has a sure handle. Smart defender with versatility and an understanding of positioning although not overly quick. Rebounds well with steady hands.,Jerry Meyer,Stretch 4,True,True,46109002_2022
2022,46109374,James Johns Jr.,SG,77,180,3.0,86.51851851851852,262.0,38.0,,__missing__,Wing G,False,False,46109374_2022
2022,46109407,Lou Hutchinson,CG,79,195,,,,,,__missing__,Wing F,False,False,46109407_2022
2022,46109410,Adem Bona,C,81,235,5.0,99.32407444717553,18.0,4.0,Has a top notch physique with strength and athleticism. Runs like a deer and is an explosive leaper. Has good hands. Finishes lobs with authority and is a high level rebounder. Raw skill wise but shows promise as an attack the basket off a couple dribbles threat and as a respectable jump shooter. Defends and rebounds with passion. Can protect the rim.,Jerry Meyer,C,True,True,46109410_2022
2022,46109444,Andrew Rohde,SG,78,195,4.0,90.0,261.0,66.0,,__missing__,Scoring PG,False,False,46109444_2022
2022,46109894,Sage Tolentino,C,84,210,3.0,86.85185185185185,254.0,35.0,,__missing__,C,False,False,46109894_2022
2022,46109909,Solomon Washington,SF,79,220,4.0,93.0,85.0,20.0,"A well built, powerful athlete who has the frame to become even more imposing physically. A top notch athlete who plays with a relentless motor. Outside shooting is a weakness, but improvement in that area is expected. Has an explosive first step and loves to attack the rim. Also has a good post up game. Handles the ball adequately in the open court and will see the pass but isn't considered a playmaker for others. Is more of a finisher. Outstanding rebounder. Can control space and also chase down boards outside his area. Is a remarkable shot blocker for his size. Has the defensive versatility to virtually defend every position on the court.",Jerry Meyer,PF/C,True,True,46109909_2022
2022,46109983,Caden Powell,C,81,224,3.0,88.0,375.0,46.0,,__missing__,C,False,False,46109983_2022
2022,46110087,AJ Storr,SG,77,205,4.0,95.0,39.0,9.0,"AJ Storr had a lost junior season at Kansas, but it's hard to forget the moments of brilliance that he had at Wisconsin in 2023-24 when he looked like a potential next-level player. Storr offers a bit of appeal as a potential buy-low option for wing-needy teams who need a jolt of scoring. At his best, Storr can provide a three-level scorer who can bulldoze his way to 15 points a night. But he's never shown much promise as a playmaker and his attention to detail defensively is iffy at best. Storr is also well-traveled for a reason which could scare off some staffs, but the upside is clear.",Isaac Trotter,Wing G,True,True,46110087_2022
2022,46110259,Donovan Atwell,SG,77,200,4.0,92.0,143.0,33.0,,__missing__,Wing G,False,False,46110259_2022
2022,46110266,Noah Clowney,PF,81,205,5.0,97.07319803181512,79.0,13.0,"Is thin but has the frame to put on weight. Is a long 6-9/6-10. Moves his feet well and has good hands. Is a mobile and good athlete who is developing the strength to make more plays in traffic. Has three-point shooting range and can finish post moves with either hand. Has a go-to move in the post with his right hand jump hook. Catches well on the move. Built for pick and pop and pick and roll situations. Not a big ball handler but can attack the basket with a couple dribbles. Has a quick first step/dribble. Not a creative passer but has the awareness to make the proper read. Can defend the basket but needs to get stronger to control space down low. Has the lateral quickness to defend ball screen situations. Will go and get a rebound, but can be out muscled. Has a ton of upside. Strength gain is the key.",Jerry Meyer,PF/C,True,True,46110266_2022
2022,46110601,Robert Jennings,PF,79,230,3.0,86.0,399.0,83.0,"Jennings is a strong and athletic four-man who is at his best when he plays with a great motor and looks to make plays at the rim. He sprints the floor and finishes with power and flare above the rim. He understands the value of playing hard on a consistent basis but needs to consistently stay motored up in all showings. He also becomes infatuated with the three-point shot at times and while he is an average and capable shooter from distance, he is more effective operating inside the arc. Jennings has great upside and has a chance at being a no-brainer high major prospect with continued skill development.",Brandon Jenkins,Wing F,True,True,46110601_2022
2022,46110689,Matus Hronsky,SF,78,180,,,,,,__missing__,Wing F,False,False,46110689_2022
